:START_ID,name,:END_ID,:TYPE
O11UADF,EXECUTIVE OFFICE OF THE PRESIDENT,A1100,PART_OF
O12001G,FOREST SERVICE,A12C2,PART_OF
O120109,FOREST SERVICE,A12C2,PART_OF
O120112,FOREST SERVICE,A12C2,PART_OF
O120114,FOREST SERVICE,A12C2,PART_OF
O120116,FOREST SERVICE,A12C2,PART_OF
O12011S,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12011U,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120120,FOREST SERVICE,A12C2,PART_OF
O12012A,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12013K,FOREST SERVICE,A12C2,PART_OF
O120152,FARM SERVICE AGENCY,A12D2,PART_OF
O120168,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120169,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120186,RURAL HOUSING SERVICE,A12E3,PART_OF
O120202,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O120208,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O120217,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120219,RURAL HOUSING SERVICE,A12E3,PART_OF
O120245,FARM SERVICE AGENCY,A12D2,PART_OF
O12024B,FOREST SERVICE,A12C2,PART_OF
O120250,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O120252,FOREST SERVICE,A12C2,PART_OF
O120261,FOREST SERVICE,A12C2,PART_OF
O120267,FOREST SERVICE,A12C2,PART_OF
O120281,FOREST SERVICE,A12C2,PART_OF
O1202MH,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202NY,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202NZ,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202RB,FOREST SERVICE,A12C2,PART_OF
O1202RC,FOREST SERVICE,A12C2,PART_OF
O1202RF,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202RZ,FOREST SERVICE,A12C2,PART_OF
O1202SA,FOREST SERVICE,A12C2,PART_OF
O1202SB,FOREST SERVICE,A12C2,PART_OF
O1202SC,FOREST SERVICE,A12C2,PART_OF
O1202WE,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202Y7,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1202YA,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1202YG,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202YH,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202YJ,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1202YL,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120303,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120313,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O120317,RURAL HOUSING SERVICE,A12E3,PART_OF
O120342,FARM SERVICE AGENCY,A12D2,PART_OF
O120343,FOREST SERVICE,A12C2,PART_OF
O120345,FOREST SERVICE,A12C2,PART_OF
O120346,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120349,FOREST SERVICE,A12C2,PART_OF
O120351,FOREST SERVICE,A12C2,PART_OF
O120353,FOREST SERVICE,A12C2,PART_OF
O120355,FOREST SERVICE,A12C2,PART_OF
O120356,FOREST SERVICE,A12C2,PART_OF
O120378,FOREST SERVICE,A12C2,PART_OF
O120379,FOREST SERVICE,A12C2,PART_OF
O120385,FOREST SERVICE,A12C2,PART_OF
O120391,FOREST SERVICE,A12C2,PART_OF
O120398,FOREST SERVICE,A12C2,PART_OF
O1203H6,FOREST SERVICE,A12C2,PART_OF
O1203K0,FOREST SERVICE,A12C2,PART_OF
O1203L1,FOREST SERVICE,A12C2,PART_OF
O1203L7,FOREST SERVICE,A12C2,PART_OF
O1203R6,FOREST SERVICE,A12C2,PART_OF
O1203TT,FOREST SERVICE,A12C2,PART_OF
O120415,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O120426,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O120428,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120430,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120453,FOREST SERVICE,A12C2,PART_OF
O120455,FOREST SERVICE,A12C2,PART_OF
O120458,FARM SERVICE AGENCY,A12D2,PART_OF
O12045R,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12045S,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120467,FOREST SERVICE,A12C2,PART_OF
O12046W,FOREST SERVICE,A12C2,PART_OF
O12047X,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120496,RURAL HOUSING SERVICE,A12E3,PART_OF
O1204GG,FOREST SERVICE,A12C2,PART_OF
O1204H1,FOREST SERVICE,A12C2,PART_OF
O1204H3,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1204H8,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O1204J0,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1204J1,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O1204J4,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1204J6,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1204J8,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1204K0,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1204KK,FOREST SERVICE,A12C2,PART_OF
O1204L8,FOREST SERVICE,A12C2,PART_OF
O1204M3,FOREST SERVICE,A12C2,PART_OF
O1204N0,FOREST SERVICE,A12C2,PART_OF
O1204N1,FOREST SERVICE,A12C2,PART_OF
O1204N7,FOREST SERVICE,A12C2,PART_OF
O1204NJ,FOREST SERVICE,A12C2,PART_OF
O1204P5,FOREST SERVICE,A12C2,PART_OF
O1204R3,FOREST SERVICE,A12C2,PART_OF
O1204R4,FOREST SERVICE,A12C2,PART_OF
O1204T0,FOREST SERVICE,A12C2,PART_OF
O1204T1,FOREST SERVICE,A12C2,PART_OF
O1204T8,FOREST SERVICE,A12C2,PART_OF
O1204TT,FOREST SERVICE,A12C2,PART_OF
O1204U3,FOREST SERVICE,A12C2,PART_OF
O120502,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120521,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O120532,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120551,RURAL HOUSING SERVICE,A12E3,PART_OF
O120578,FOREST SERVICE,A12C2,PART_OF
O120579,FOREST SERVICE,A12C2,PART_OF
O120580,FARM SERVICE AGENCY,A12D2,PART_OF
O120585,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120589,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120590,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120597,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120599,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12059P,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1205AS,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1205AT,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1205G0,FOREST SERVICE,A12C2,PART_OF
O1205G1,FOREST SERVICE,A12C2,PART_OF
O1205G2,FOREST SERVICE,A12C2,PART_OF
O1205GG,FOREST SERVICE,A12C2,PART_OF
O1205K3,FOREST SERVICE,A12C2,PART_OF
O1205M6,FOREST SERVICE,A12C2,PART_OF
O1205S4,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1205T1,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1206AE,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120AFR,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E01,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E02,FOREST SERVICE,A12C2,PART_OF
O120E05,FOREST SERVICE,A12C2,PART_OF
O120E12,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E16,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O120E17,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120E24,FOREST SERVICE,A12C2,PART_OF
O120E25,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E26,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E27,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E35,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E36,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E53,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120E64,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120F08,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O120F10,FOREST SERVICE,A12C2,PART_OF
O120H12,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H13,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H14,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H15,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H16,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H17,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H20,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H22,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120H23,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120M06,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120M31,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O120M96,FOREST SERVICE,A12C2,PART_OF
O121105,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121111,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121130,FARM SERVICE AGENCY,A12D2,PART_OF
O121183,FOREST SERVICE,A12C2,PART_OF
O1211A3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1211A4,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1211JA,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1211R2,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121212,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121230,FARM SERVICE AGENCY,A12D2,PART_OF
O121266,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1212B3,USDA_OFFICE OF PROCUREMENT AND PROPERTY MANAGEMENT,A12B3,PART_OF
O121302,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121304,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121306,RURAL HOUSING SERVICE,A12E3,PART_OF
O121310,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121311,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121313,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121322,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121330,FARM SERVICE AGENCY,A12D2,PART_OF
O121344,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121358,FOOD AND NUTRITION SERVICE,A12F2,PART_OF
O121430,FARM SERVICE AGENCY,A12D2,PART_OF
O121480,FOREST SERVICE,A12C2,PART_OF
O121483,FOREST SERVICE,A12C2,PART_OF
O121484,FOREST SERVICE,A12C2,PART_OF
O1214A9,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1214DE,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121502,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121505,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121539,FARM SERVICE AGENCY,A12D2,PART_OF
O121574,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121576,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121597,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121609,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121630,FARM SERVICE AGENCY,A12D2,PART_OF
O121681,FOREST SERVICE,A12C2,PART_OF
O121688,FOREST SERVICE,A12C2,PART_OF
O12169D,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12169E,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1216PR,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121A23,NATURAL RESOURCES CONSERVATION SERVICE,A12C3,PART_OF
O121B01,RURAL HOUSING SERVICE,A12E3,PART_OF
O121F10,RURAL HOUSING SERVICE,A12E3,PART_OF
O121K21,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121K22,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121LAV,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121LAZ,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121LB4,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121M54,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O121NTB,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121NTD,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121NTE,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121NTF,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121NTG,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121NTP,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O121NTS,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O122101,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122102,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12211D,FARM SERVICE AGENCY,A12D2,PART_OF
O122202,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122203,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122204,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12221D,FARM SERVICE AGENCY,A12D2,PART_OF
O122222,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12223Q,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O12223R,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O12223Y,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O12223Z,RURAL HOUSING SERVICE,A12E3,PART_OF
O122241,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O122242,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122248,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O122250,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122260,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122262,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122263,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122264,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122267,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122269,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122274,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122275,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1222A1,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1222A7,FOOD AND NUTRITION SERVICE,A12F2,PART_OF
O1222BE,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1222J5,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122301,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122318,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12231B,FOREST SERVICE,A12C2,PART_OF
O12231D,FARM SERVICE AGENCY,A12D2,PART_OF
O12231E,RURAL HOUSING SERVICE,A12E3,PART_OF
O122331,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122335,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122343,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122347,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122349,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O122364,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122390,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O122391,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O122395,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223A1,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223A2,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223A4,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223F1,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223F2,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223F8,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223G5,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223H3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223H8,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223J8,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223J9,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223JL,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223JM,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223JV,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223K9,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223KA,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223LA,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223LH,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223LR,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223LS,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223LU,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223LY,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MC,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MD,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223ME,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223MF,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MG,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MH,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MJ,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223MK,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223ML,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MM,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MN,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223MP,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223PW,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223RD,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223RE,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223RJ,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223TC,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223X3,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1223XJ,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O1223XM,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O122402,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122405,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122412,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122415,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O12241D,FARM SERVICE AGENCY,A12D2,PART_OF
O12242K,RURAL HOUSING SERVICE,A12E3,PART_OF
O12246B,FOREST SERVICE,A12C2,PART_OF
O1224A2,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224A5,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224A6,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O1224F1,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224F5,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224F6,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224G1,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224G4,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O1224H8,FOREST SERVICE,A12C2,PART_OF
O1224U2,FOREST SERVICE,A12C2,PART_OF
O122B46,NATURAL RESOURCES CONSERVATION SERVICE,A12C3,PART_OF
O122CE1,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122CG3,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122CG4,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122EG6,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O122EG9,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O12305B,AGRICULTURAL RESEARCH SERVICE,A12H2,PART_OF
O123108,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O12310B,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O12310F,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O12310M,RURAL HOUSING SERVICE,A12E3,PART_OF
O123114,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O123115,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O123116,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O123117,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O123142,USDA_OFFICE OF THE CHIEF FINANCIAL OFFICER,A12A1,PART_OF
O123144,USDA_DEPARTMENTAL ADMINISTRATION,A1205,PART_OF
O123151,FARM SERVICE AGENCY,A12D2,PART_OF
O123152,FARM SERVICE AGENCY,A12D2,PART_OF
O123153,FARM SERVICE AGENCY,A12D2,PART_OF
O123155,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O123165,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O123166,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
O123176,GRAIN INSPECTION_PACKERS AND STOCKYARDS ADMINISTRATION,A12K4,PART_OF
O123183,ANIMAL AND PLANT HEALTH INSPECTION SERVICE,A12K3,PART_OF
O123186,AGRICULTURAL MARKETING SERVICE,A12K2,PART_OF
